"path","sha256","format","references","usageStatus","screens","states","sourcePath","publishedPath","expectedTransparency","finding","priority","verificationStatus","width","height","alphaType","alpha0Ratio","alphaPartialRatio","alpha255Ratio","partialVisibleRatio","minAlpha","maxAlpha","meanAlpha","visibleBounds","pngBitDepth","pngColorType"
"assets/tiles/cave/cave_04.png","c126f4263afa4839821c5a1db5c63c3d18b73ad37adc07d9c982cb5853019cbc","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_04.png","assets/tiles/cave/cave_04.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_05.png","e4783010dc5cd69bde92aea7c0a3f7a0abcedbe7bcf56a7904f10f444abd807c","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_05.png","assets/tiles/cave/cave_05.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_06.png","1e4aaca4bfa7c219b3b410ec923c7b0fe12cb5321531e505e7fab825aabab7fa","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_06.png","assets/tiles/cave/cave_06.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_07.png","95855760cb7fa5637ba3f86dbb4d553bcfddafa057a61b990588bf4ba968fc06","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_07.png","assets/tiles/cave/cave_07.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_08.png","65e53ba4a5799b9016dc0f2868da56df0f765674df457122cd9d284c4a5890d0","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_08.png","assets/tiles/cave/cave_08.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_09.png","886bfad230db8390e8c2ff278e23ee0ea1fa75a4bd1615112cb58c609cb7d8a8","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_09.png","assets/tiles/cave/cave_09.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_10.png","a41a98323b0da669d21765a9e44b617d33bec0d9fba071163432a23fd73d0b2a","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_10.png","assets/tiles/cave/cave_10.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_11.png","d69b3a61c5590dd90c9ab46112c448c49bbfb85742571337b18aec8a82cfe8d3","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_11.png","assets/tiles/cave/cave_11.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_12.png","110f749c48d7915a9dbd5ce43be3715c6b574066bf325140227177badd59a6f4","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_12.png","assets/tiles/cave/cave_12.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_13.png","9d3e5b1323e721de462eed240d40dd292d2fab86f2cb0eebe83a96b99d42bbc2","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_13.png","assets/tiles/cave/cave_13.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_14.png","bab47afa88ecc6000169b2b6a2a6b42498755a5182fdd2bae96b46f05ffcd063","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_14.png","assets/tiles/cave/cave_14.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_15.png","5637bc1e297efdafb46451faeec685bf2e86fcd03394a40282126e045738fe98","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_15.png","assets/tiles/cave/cave_15.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/cave/cave_16.png","eba785a880e02df4c765c6b552dfcd89c8bdd840e5ed5e84e2a84c9cdc4cfbe7","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/cave/cave_16.png","assets/tiles/cave/cave_16.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","112","56","graded","0.3942920918367347","0.16358418367346939","0.4421237244897959","0.2700710713345617","0","255","130.4279336734694","0,0,112,56","8","6"
"assets/tiles/ground/brick_dark_1.png","cea2ad07a0674889acc19cbd4193ab18b68e95d7b3d9763f4146997414853bea","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_dark_1.png","assets/tiles/ground/brick_dark_1.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_dark_2.png","fb03f27109df68c4d2c71b1b170b01168f198bf248210cbe31a44666bbc54547","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_dark_2.png","assets/tiles/ground/brick_dark_2.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_dark_3.png","04469c4eeb9e16ce2ed2252307524350dfdcb446fcae17b2ed8279d85ab68017","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_dark_3.png","assets/tiles/ground/brick_dark_3.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_dark_4.png","28aae7122ffc799177909977fa11b95ebbaecaa48d87991a2bb4b6e565ace5dc","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_dark_4.png","assets/tiles/ground/brick_dark_4.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_dark_5.png","6841a6ce090b3ea042029330ca77136a3f954c12ff826c581ba805fb62957852","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_dark_5.png","assets/tiles/ground/brick_dark_5.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_light_1.png","2b38c3da19ed38c0f8670f0ffa1aae03e5e8b0fd61ebc3b7e5b1a13874ea3160","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_light_1.png","assets/tiles/ground/brick_light_1.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_light_2.png","0557021e8d315f6fcf5ad95ddfaa954dd1b3853b343594ea96be9224407e37de","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_light_2.png","assets/tiles/ground/brick_light_2.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_light_3.png","19e516e7120afe1dee1a5a9a6688fc0260c1059872e350967f4b8d926261a4dd","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_light_3.png","assets/tiles/ground/brick_light_3.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_light_4.png","1543030f69f7463472856341012ea86da011ee0340da25d69253367cc8d58aee","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_light_4.png","assets/tiles/ground/brick_light_4.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_light_5.png","453b88c7618e1dbd5eeda9d83d8fa63c5ec11c5201a2914b4f77b3218dfb1fb2","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_light_5.png","assets/tiles/ground/brick_light_5.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_light_6.png","e8e857026bc7ff57b1f84b3ea1bf5879f867f62c1836d2b428aa59d7fb81383d","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_light_6.png","assets/tiles/ground/brick_light_6.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_light_7.png","c7825eeace00b028f06ec252e7c7da9a3674030bf939dc6108a9f9773e1a6743","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_light_7.png","assets/tiles/ground/brick_light_7.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_mid_1.png","793183736c1298621af6067051fa36f725db3037105db633c997134ef4da7053","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_mid_1.png","assets/tiles/ground/brick_mid_1.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_mid_2.png","aebdc5d321b39391d0c145d2d3c47c415e1ecc65a630c819729ce5b46a58a465","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_mid_2.png","assets/tiles/ground/brick_mid_2.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_mid_3.png","d32cd604043e28a36a8793b248ba818cec7f3177abeb2688c1df1d8cc693474a","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_mid_3.png","assets/tiles/ground/brick_mid_3.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground/brick_mid_4.png","8c0b6ec55ec622fd04a86ac72902325a3595eaa815a22d8586daac0bf580eaf7","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground/brick_mid_4.png","assets/tiles/ground/brick_mid_4.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.4340277777777778","0.08333333333333333","0.4826388888888889","0.147239263803681","0","255","133.16319444444446","0,0,48,24","8","6"
"assets/tiles/ground_brick.png","ebd10660af0df2d0c42e8b9981664a8c89e8744a49d9b18a2a41d81ba5f4ffb1","png","lib/game/map/iso_map_data.dart;lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground_brick.png","assets/tiles/ground_brick.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","384","48","graded","0.4348958333333333","0.14756944444444445","0.4175347222222222","0.261136712749616","0","255","123.7109375","0,0,384,48","8","6"
"assets/tiles/ground_ref/stone_01.png","bf5e94a104109d5f7d2e2a40a4db397e0526b07a68bcfbb1190e629e2924eb57","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground_ref/stone_01.png","assets/tiles/ground_ref/stone_01.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.3020833333333333","0.375","0.3229166666666667","0.5373134328358209","0","255","133.09027777777777","0,0,48,24","8","6"
"assets/tiles/ground_ref/stone_02.png","f06e9aeabcf0127453f96643370b931cda53a8c014dfad3bf44e8226f2db5974","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground_ref/stone_02.png","assets/tiles/ground_ref/stone_02.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.3020833333333333","0.375","0.3229166666666667","0.5373134328358209","0","255","133.09027777777777","0,0,48,24","8","6"
"assets/tiles/ground_ref/stone_03.png","a26d97ffe5d94e4ccd89c0f97616c8ef8c3d7757c4b9024a7dd3c85b1dc66c4e","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground_ref/stone_03.png","assets/tiles/ground_ref/stone_03.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.3020833333333333","0.375","0.3229166666666667","0.5373134328358209","0","255","133.09027777777777","0,0,48,24","8","6"
"assets/tiles/ground_ref/stone_04.png","fda4379fcddd4a4ca74843c73b9833ce5246f6cd19bc414d9c1444c39e51a2af","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground_ref/stone_04.png","assets/tiles/ground_ref/stone_04.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.3020833333333333","0.375","0.3229166666666667","0.5373134328358209","0","255","133.09027777777777","0,0,48,24","8","6"
"assets/tiles/ground_ref/stone_05.png","ba18a19fbe5c26a71e0b2e7cc9076a25d537d779957f9a058dee8963f5e2c18e","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground_ref/stone_05.png","assets/tiles/ground_ref/stone_05.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.3020833333333333","0.375","0.3229166666666667","0.5373134328358209","0","255","133.09027777777777","0,0,48,24","8","6"
"assets/tiles/ground_ref/stone_06.png","87ec8e3546bda3f31f4a3e8dfb86955c58e3f6c72a7a36ff25aab1dc0d554cac","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground_ref/stone_06.png","assets/tiles/ground_ref/stone_06.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.3020833333333333","0.375","0.3229166666666667","0.5373134328358209","0","255","133.09027777777777","0,0,48,24","8","6"
"assets/tiles/ground_ref/stone_07.png","5014b36f7fd7cd012ce49e9bea0d23128a44840888cab4cc4381864582ffda45","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground_ref/stone_07.png","assets/tiles/ground_ref/stone_07.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.3020833333333333","0.375","0.3229166666666667","0.5373134328358209","0","255","133.09027777777777","0,0,48,24","8","6"
"assets/tiles/ground_ref/stone_08.png","bdf13c7527b45d7756744bd1fe06a88308c1493b8a49d25562d4008c5c6f7474","png",";lib/network/packets/server/s_map_tiles.dart;lib/game/map/iso_map_component.dart;lib/game/map/scene_asset_loader.dart","conditional runtime / map packet","world; editor (root tiles only)","S_MAP_TILES tileDir + tiles[id]; fallback ground atlas","assets/tiles/ground_ref/stone_08.png","assets/tiles/ground_ref/stone_08.png","opaque diamond interior; transparent outer corners","no alpha defect identified by pixel scan; intended transparency preserved","P1","all pixels decoded; Flutter bundle decode passed; contact sheet inspection for assets; no live-world claim","48","24","graded","0.3020833333333333","0.375","0.3229166666666667","0.5373134328358209","0","255","133.09027777777777","0,0,48,24","8","6"
